Participant,gender,block,Efficiency,Partner_cost,PartnerIntention,Gratitude,Guilt,Obligation,Indebtedness,SOB100,Care,Choice,Allocation
9911,1,1,3,8,Altruistic,50.24 ,0.00 ,0.00 ,4.88 ,0,39.76 ,1,3
9911,1,1,3,10,Altruistic,71.90 ,0.00 ,0.00 ,16.43 ,0,32.50 ,1,4
9911,1,1,3,12,Altruistic,35.24 ,0.00 ,0.00 ,0.00 ,0,61.43 ,1,4
9911,1,1,3,14,Altruistic,97.50 ,0.00 ,4.76 ,15.00 ,0,59.29 ,1,5
9911,1,1,3,16,Altruistic,100.00 ,0.00 ,0.00 ,13.69 ,0,43.81 ,1,5
9911,1,1,3,18,Altruistic,100.00 ,0.00 ,0.00 ,49.52 ,0,76.07 ,1,6
9911,1,1,3,20,Altruistic,100.00 ,0.00 ,0.00 ,27.14 ,0,72.62 ,1,7
9911,1,2,1,4,Altruistic,8.69 ,0.00 ,0.00 ,0.00 ,0,6.07 ,0,0
9911,1,2,1,6,Altruistic,3.69 ,0.00 ,0.00 ,0.00 ,0,7.86 ,0,1
9911,1,2,1,8,Altruistic,12.38 ,0.00 ,0.00 ,0.00 ,0,2.98 ,0,0
9911,1,2,1,10,Altruistic,50.36 ,5.12 ,50.95 ,11.67 ,60,7.86 ,0,4
9911,1,2,1,12,Altruistic,73.45 ,10.95 ,20.48 ,9.52 ,60,55.36 ,0,4
9911,1,2,1,14,Altruistic,80.48 ,8.57 ,74.40 ,26.07 ,80,82.50 ,0,5
9911,1,2,1,16,Altruistic,82.86 ,13.69 ,31.79 ,35.83 ,80,62.50 ,0,5
9911,1,2,1,18,Altruistic,100.00 ,13.10 ,100.00 ,14.05 ,100,85.36 ,0,6
9911,1,2,1,20,Altruistic,100.00 ,64.29 ,100.00 ,74.17 ,100,90.24 ,0,7
9911,1,2,2,4,Altruistic,2.26 ,0.00 ,0.00 ,0.00 ,0,0.00 ,1,0
9911,1,2,2,6,Altruistic,23.10 ,0.00 ,0.00 ,0.00 ,0,13.10 ,1,1
9911,1,2,2,8,Altruistic,11.67 ,0.00 ,0.00 ,3.45 ,0,23.45 ,1,4
9911,1,2,2,10,Altruistic,50.60 ,0.00 ,0.00 ,0.00 ,0,30.24 ,1,5
9911,1,2,2,12,Altruistic,62.02 ,0.00 ,0.00 ,0.00 ,0,66.55 ,1,6
9911,1,2,2,14,Altruistic,79.64 ,0.00 ,0.00 ,0.00 ,0,77.38 ,1,4
9911,1,2,2,16,Altruistic,100.00 ,0.00 ,100.00 ,20.60 ,80,18.57 ,1,6
9911,1,2,2,18,Altruistic,100.00 ,0.00 ,0.00 ,0.00 ,0,100.00 ,1,3
9911,1,2,2,20,Altruistic,100.00 ,0.00 ,100.00 ,0.00 ,0,87.98 ,1,5
9911,1,2,3,4,Altruistic,12.50 ,0.00 ,0.00 ,0.00 ,0,5.12 ,1,0
9911,1,2,3,6,Altruistic,4.05 ,0.00 ,0.00 ,0.00 ,0,5.12 ,1,2
9911,1,2,3,8,Altruistic,21.90 ,0.00 ,0.00 ,0.00 ,0,5.24 ,1,2
9911,1,2,3,10,Altruistic,38.33 ,0.00 ,0.00 ,0.00 ,0,25.60 ,1,4
9911,1,2,3,12,Altruistic,62.50 ,0.00 ,0.00 ,0.00 ,0,57.86 ,1,4
9911,1,2,3,14,Altruistic,84.52 ,0.00 ,0.00 ,0.00 ,0,75.83 ,1,5
9911,1,2,3,16,Altruistic,92.98 ,0.00 ,0.00 ,0.00 ,0,85.48 ,1,6
9911,1,2,3,18,Altruistic,100.00 ,0.00 ,0.00 ,0.00 ,0,83.33 ,1,6
9911,1,2,3,20,Altruistic,100.00 ,0.00 ,0.00 ,0.00 ,0,100.00 ,1,5
9911,1,1,1,4,Strategic,11.07 ,0.00 ,15.12 ,0.00 ,32,0.00 ,0,2
9911,1,1,1,6,Strategic,0.00 ,0.00 ,100.00 ,0.00 ,48,0.00 ,0,2
9911,1,1,1,8,Strategic,6.67 ,0.00 ,100.00 ,0.00 ,68,11.19 ,0,3
9911,1,1,1,10,Strategic,16.43 ,0.00 ,83.45 ,0.00 ,60,27.74 ,0,3
9911,1,1,1,12,Strategic,57.50 ,0.00 ,100.00 ,0.00 ,60,53.21 ,0,5
9911,1,1,1,14,Strategic,52.14 ,0.00 ,65.95 ,0.00 ,60,15.95 ,0,5
9911,1,1,1,16,Strategic,87.50 ,0.00 ,50.12 ,20.83 ,72,49.76 ,1,6
9911,1,1,1,18,Strategic,100.00 ,0.00 ,100.00 ,0.00 ,80,54.40 ,0,6
9911,1,1,1,20,Strategic,100.00 ,0.00 ,100.00 ,0.00 ,100,9.05 ,0,5
9911,1,1,2,4,Strategic,49.64 ,0.00 ,0.00 ,0.00 ,0,10.48 ,1,0
9911,1,1,2,6,Strategic,17.50 ,0.00 ,56.90 ,0.00 ,40,0.00 ,1,6
9911,1,1,2,8,Strategic,30.48 ,0.00 ,71.90 ,0.00 ,40,17.02 ,1,4
9911,1,1,2,10,Strategic,33.93 ,0.00 ,73.57 ,0.00 ,60,9.76 ,1,3
9911,1,1,2,12,Strategic,62.02 ,0.00 ,57.38 ,0.00 ,60,0.00 ,1,2
9911,1,1,2,14,Strategic,50.71 ,0.00 ,31.55 ,0.00 ,56,15.00 ,1,4
9911,1,1,2,16,Strategic,65.48 ,0.00 ,92.74 ,0.00 ,80,30.12 ,1,6
9911,1,1,2,18,Strategic,87.50 ,0.00 ,100.00 ,0.00 ,100,0.00 ,1,8
9911,1,1,2,20,Strategic,100.00 ,0.00 ,100.00 ,9.29 ,100,78.10 ,1,10
9911,1,1,3,4,Strategic,11.55 ,0.00 ,0.00 ,0.00 ,0,5.83 ,1,0
9911,1,1,3,6,Strategic,31.90 ,0.00 ,12.98 ,0.00 ,40,14.64 ,1,2
9911,1,1,3,8,Strategic,22.26 ,0.00 ,84.05 ,0.00 ,48,7.14 ,1,3
9911,1,1,3,10,Strategic,50.60 ,0.00 ,62.86 ,0.00 ,60,8.69 ,1,4
9911,1,1,3,12,Strategic,54.76 ,0.00 ,71.55 ,0.00 ,60,24.76 ,1,4
9911,1,1,3,14,Strategic,75.60 ,0.00 ,79.29 ,0.00 ,80,0.00 ,1,5
9911,1,1,3,16,Strategic,80.60 ,0.00 ,65.83 ,0.00 ,80,6.19 ,1,5
9911,1,1,3,18,Strategic,100.00 ,0.00 ,100.00 ,0.00 ,100,47.14 ,1,6
9911,1,1,3,20,Strategic,92.26 ,0.00 ,26.90 ,0.00 ,100,50.24 ,1,7
9911,1,2,1,4,Strategic,1.67 ,0.00 ,0.00 ,0.00 ,0,2.14 ,0,0
9911,1,2,1,6,Strategic,0.00 ,0.00 ,0.00 ,0.00 ,0,0.00 ,0,1
9911,1,2,1,8,Strategic,28.81 ,0.00 ,0.00 ,0.00 ,0,18.45 ,0,0
9911,1,2,1,10,Strategic,52.26 ,0.00 ,0.00 ,0.00 ,0,59.76 ,0,4
9911,1,2,1,12,Strategic,62.98 ,0.00 ,0.00 ,0.00 ,60,54.40 ,0,4
9911,1,2,1,14,Strategic,93.81 ,0.00 ,0.00 ,0.00 ,0,96.90 ,0,5
9911,1,2,1,16,Strategic,38.10 ,0.00 ,0.00 ,0.00 ,0,11.90 ,0,5
9911,1,2,1,18,Strategic,100.00 ,0.00 ,0.00 ,0.00 ,80,100.00 ,0,6
9911,1,2,1,20,Strategic,100.00 ,0.00 ,0.00 ,0.00 ,80,30.24 ,0,7
9911,1,2,2,4,Strategic,0.00 ,0.00 ,0.00 ,0.00 ,0,0.00 ,1,0
9911,1,2,2,6,Strategic,14.64 ,0.00 ,0.00 ,0.00 ,0,9.76 ,1,1
9911,1,2,2,8,Strategic,5.24 ,0.00 ,33.93 ,0.00 ,40,13.33 ,1,4
9911,1,2,2,10,Strategic,37.74 ,0.00 ,32.38 ,0.00 ,60,15.95 ,1,5
9911,1,2,2,12,Strategic,31.90 ,0.00 ,45.12 ,0.00 ,60,24.52 ,1,6
9911,1,2,2,14,Strategic,38.81 ,0.00 ,62.74 ,0.00 ,80,22.02 ,1,4
9911,1,2,2,16,Strategic,100.00 ,0.00 ,100.00 ,9.52 ,80,13.57 ,1,6
9911,1,2,2,18,Strategic,77.38 ,0.00 ,100.00 ,0.00 ,96,47.14 ,1,3
9911,1,2,2,20,Strategic,100.00 ,0.00 ,100.00 ,13.93 ,100,38.21 ,1,5
9911,1,2,3,4,Strategic,8.57 ,0.00 ,0.00 ,0.00 ,0,1.31 ,1,0
9911,1,2,3,6,Strategic,0.00 ,0.00 ,0.00 ,0.00 ,0,0.00 ,1,2
9911,1,2,3,8,Strategic,6.90 ,0.00 ,0.00 ,0.00 ,0,1.19 ,1,2
9911,1,2,3,10,Strategic,27.02 ,0.00 ,23.33 ,0.00 ,40,9.88 ,1,4
9911,1,2,3,12,Strategic,55.48 ,8.21 ,51.79 ,12.38 ,60,50.36 ,1,4
9911,1,2,3,14,Strategic,41.90 ,0.00 ,68.33 ,8.21 ,80,36.19 ,1,5
9911,1,2,3,16,Strategic,64.76 ,4.88 ,50.60 ,0.00 ,80,47.62 ,1,6
9911,1,2,3,18,Strategic,99.52 ,13.57 ,100.00 ,15.00 ,100,75.36 ,1,6
9911,1,2,3,20,Strategic,100.00 ,0.00 ,100.00 ,5.24 ,100,4.52 ,1,5
9912,1,1,1,4,Altruistic,49.52 ,50.60 ,0.00 ,42.74 ,0,48.81 ,1,6
9912,1,1,1,6,Altruistic,44.64 ,46.19 ,3.21 ,57.86 ,0,51.55 ,1,8
9912,1,1,1,8,Altruistic,55.12 ,52.50 ,7.50 ,52.38 ,0,58.81 ,1,10
9912,1,1,1,10,Altruistic,57.86 ,60.36 ,13.33 ,66.31 ,0,59.64 ,1,12
9912,1,1,1,12,Altruistic,63.10 ,61.79 ,17.50 ,63.10 ,0,70.83 ,1,14
9912,1,1,1,14,Altruistic,82.98 ,78.93 ,15.83 ,62.26 ,0,76.43 ,1,16
9912,1,1,1,16,Altruistic,86.31 ,87.02 ,8.45 ,77.38 ,0,75.00 ,1,18
9912,1,1,1,18,Altruistic,92.74 ,92.50 ,19.88 ,94.64 ,0,91.43 ,1,20
9912,1,1,1,20,Altruistic,100.00 ,100.00 ,22.62 ,100.00 ,0,100.00 ,1,22
9912,1,1,2,4,Altruistic,33.93 ,19.17 ,0.00 ,23.10 ,0,43.10 ,1,6
9912,1,1,2,6,Altruistic,50.71 ,49.40 ,0.00 ,42.02 ,0,52.62 ,1,8
9912,1,1,2,8,Altruistic,58.10 ,63.45 ,5.12 ,56.55 ,0,59.17 ,1,10
9912,1,1,2,10,Altruistic,62.50 ,67.26 ,7.38 ,75.83 ,0,65.48 ,1,12
9912,1,1,2,12,Altruistic,70.60 ,73.57 ,3.57 ,76.19 ,0,63.10 ,1,14
9912,1,1,2,14,Altruistic,82.86 ,80.48 ,11.19 ,68.21 ,0,76.07 ,1,16
9912,1,1,2,16,Altruistic,83.45 ,84.52 ,6.07 ,87.26 ,0,82.14 ,1,18
9912,1,1,2,18,Altruistic,96.31 ,95.95 ,10.83 ,95.12 ,0,94.52 ,1,20
9912,1,1,2,20,Altruistic,100.00 ,100.00 ,37.38 ,100.00 ,0,100.00 ,1,22
9912,1,1,3,4,Altruistic,35.12 ,33.10 ,0.00 ,27.98 ,0,43.81 ,1,4
9912,1,1,3,6,Altruistic,48.33 ,35.83 ,2.26 ,46.79 ,0,49.29 ,1,6
9912,1,1,3,8,Altruistic,71.43 ,64.52 ,1.07 ,61.90 ,0,62.26 ,1,8
9912,1,1,3,10,Altruistic,57.26 ,56.43 ,5.95 ,61.31 ,0,58.10 ,1,10
9912,1,1,3,12,Altruistic,67.02 ,74.29 ,4.88 ,75.71 ,0,79.64 ,1,12
9912,1,1,3,14,Altruistic,76.79 ,78.69 ,10.24 ,74.88 ,0,80.83 ,1,14
9912,1,1,3,16,Altruistic,83.10 ,79.88 ,12.50 ,86.79 ,0,87.98 ,1,16
9912,1,1,3,18,Altruistic,100.00 ,100.00 ,5.36 ,92.62 ,0,93.33 ,1,18
9912,1,1,3,20,Altruistic,100.00 ,100.00 ,25.00 ,100.00 ,0,100.00 ,1,20
9912,1,2,1,4,Altruistic,47.02 ,46.67 ,0.00 ,38.45 ,0,49.88 ,1,6
9912,1,2,1,6,Altruistic,60.36 ,58.45 ,6.79 ,50.36 ,0,65.95 ,1,8
9912,1,2,1,8,Altruistic,61.67 ,68.57 ,0.60 ,63.57 ,0,64.05 ,1,10
9912,1,2,1,10,Altruistic,74.40 ,49.17 ,10.60 ,26.79 ,0,63.93 ,1,12
9912,1,2,1,12,Altruistic,74.76 ,64.88 ,2.50 ,69.17 ,0,64.52 ,1,14
9912,1,2,1,14,Altruistic,82.50 ,65.36 ,0.00 ,72.50 ,0,87.86 ,1,16
9912,1,2,1,16,Altruistic,92.62 ,84.76 ,6.79 ,69.52 ,0,87.14 ,1,18
9912,1,2,1,18,Altruistic,96.31 ,96.55 ,3.69 ,82.14 ,0,95.00 ,1,20
9912,1,2,1,20,Altruistic,100.00 ,100.00 ,25.12 ,99.52 ,0,100.00 ,1,22
9912,1,2,2,4,Altruistic,50.36 ,11.90 ,3.93 ,16.67 ,0,49.88 ,1,5
9912,1,2,2,6,Altruistic,50.24 ,50.00 ,0.00 ,44.40 ,0,57.26 ,1,8
9912,1,2,2,8,Altruistic,55.12 ,53.10 ,0.00 ,58.69 ,0,65.12 ,1,10
9912,1,2,2,10,Altruistic,37.98 ,73.33 ,20.71 ,71.67 ,0,60.71 ,1,12
9912,1,2,2,12,Altruistic,76.90 ,60.60 ,1.07 ,63.33 ,0,81.67 ,1,14
9912,1,2,2,14,Altruistic,74.05 ,70.95 ,0.00 ,65.60 ,0,72.02 ,1,16
9912,1,2,2,16,Altruistic,88.33 ,89.29 ,18.45 ,79.64 ,0,95.36 ,1,18
9912,1,2,2,18,Altruistic,98.45 ,93.81 ,17.50 ,92.38 ,0,96.31 ,1,20
9912,1,2,2,20,Altruistic,100.00 ,95.00 ,23.81 ,78.10 ,0,100.00 ,1,20
9912,1,2,3,4,Altruistic,61.55 ,55.24 ,0.00 ,53.21 ,0,63.81 ,1,4
9912,1,2,3,6,Altruistic,56.79 ,58.93 ,7.26 ,34.64 ,0,62.26 ,1,6
9912,1,2,3,8,Altruistic,67.50 ,80.00 ,26.31 ,63.57 ,0,62.02 ,1,8
9912,1,2,3,10,Altruistic,68.21 ,60.12 ,11.07 ,65.48 ,0,59.52 ,1,10
9912,1,2,3,12,Altruistic,69.76 ,68.93 ,19.29 ,56.55 ,0,73.10 ,1,12
9912,1,2,3,14,Altruistic,87.38 ,83.93 ,3.81 ,86.31 ,0,86.79 ,1,14
9912,1,2,3,16,Altruistic,84.76 ,84.17 ,9.17 ,64.40 ,0,85.60 ,1,16
9912,1,2,3,18,Altruistic,91.31 ,49.88 ,25.71 ,77.38 ,0,91.19 ,1,20
9912,1,2,3,20,Altruistic,100.00 ,100.00 ,4.40 ,100.00 ,0,100.00 ,1,20
9912,1,1,1,4,Strategic,8.10 ,4.88 ,38.10 ,0.00 ,24,4.05 ,1,6
9912,1,1,1,6,Strategic,14.88 ,14.05 ,46.07 ,8.93 ,32,4.29 ,1,8
9912,1,1,1,8,Strategic,27.14 ,21.07 ,51.67 ,11.07 ,40,21.43 ,1,10
9912,1,1,1,10,Strategic,28.81 ,38.57 ,47.14 ,37.26 ,48,28.93 ,1,12
9912,1,1,1,12,Strategic,40.60 ,40.71 ,67.14 ,41.90 ,56,45.60 ,1,14
9912,1,1,1,14,Strategic,49.64 ,50.48 ,72.50 ,41.67 ,64,51.07 ,1,16
9912,1,1,1,16,Strategic,59.64 ,53.93 ,73.69 ,43.93 ,72,49.29 ,1,18
9912,1,1,1,18,Strategic,65.71 ,58.10 ,92.86 ,45.36 ,80,61.43 ,1,20
9912,1,1,1,20,Strategic,80.95 ,79.29 ,100.00 ,73.69 ,88,67.14 ,1,22
9912,1,1,2,4,Strategic,0.00 ,0.00 ,19.17 ,0.00 ,24,0.00 ,1,6
9912,1,1,2,6,Strategic,13.69 ,12.98 ,43.33 ,6.55 ,32,12.86 ,1,8
9912,1,1,2,8,Strategic,22.14 ,31.19 ,42.14 ,9.05 ,40,26.07 ,1,10
9912,1,1,2,10,Strategic,36.43 ,31.19 ,64.17 ,32.26 ,48,23.57 ,1,12
9912,1,1,2,12,Strategic,43.10 ,44.64 ,54.64 ,25.95 ,56,45.24 ,1,14
9912,1,1,2,14,Strategic,54.05 ,51.31 ,71.19 ,45.00 ,64,48.93 ,1,16
9912,1,1,2,16,Strategic,56.67 ,59.88 ,63.33 ,52.14 ,72,50.36 ,1,18
9912,1,1,2,18,Strategic,78.57 ,62.50 ,91.43 ,51.07 ,80,64.88 ,1,20
9912,1,1,2,20,Strategic,74.88 ,75.95 ,100.00 ,58.69 ,88,72.14 ,1,22
9912,1,1,3,4,Strategic,0.00 ,0.00 ,32.98 ,0.00 ,24,0.00 ,1,4
9912,1,1,3,6,Strategic,15.83 ,19.52 ,39.40 ,2.74 ,32,5.95 ,1,6
9912,1,1,3,8,Strategic,30.00 ,12.74 ,45.48 ,13.93 ,40,25.36 ,1,8
9912,1,1,3,10,Strategic,28.57 ,30.60 ,49.64 ,22.98 ,48,37.74 ,1,10
9912,1,1,3,12,Strategic,45.95 ,44.40 ,61.07 ,45.36 ,56,47.86 ,1,12
9912,1,1,3,14,Strategic,55.12 ,54.76 ,75.95 ,49.05 ,64,51.43 ,1,14
9912,1,1,3,16,Strategic,55.12 ,59.76 ,70.36 ,47.02 ,72,50.95 ,1,16
9912,1,1,3,18,Strategic,63.33 ,68.69 ,90.95 ,40.12 ,80,56.55 ,1,18
9912,1,1,3,20,Strategic,84.40 ,81.07 ,100.00 ,67.86 ,88,73.69 ,1,20
9912,1,2,1,4,Strategic,8.81 ,0.00 ,45.71 ,0.00 ,24,0.00 ,1,6
9912,1,2,1,6,Strategic,25.60 ,0.00 ,83.33 ,0.00 ,32,31.43 ,1,8
9912,1,2,1,8,Strategic,33.93 ,2.26 ,90.12 ,0.00 ,40,13.10 ,1,10
9912,1,2,1,10,Strategic,39.76 ,0.00 ,50.00 ,0.00 ,48,39.29 ,1,12
9912,1,2,1,12,Strategic,49.88 ,16.31 ,58.33 ,4.52 ,56,44.88 ,1,14
9912,1,2,1,14,Strategic,49.76 ,25.71 ,72.50 ,15.83 ,64,49.88 ,1,16
9912,1,2,1,16,Strategic,56.67 ,18.45 ,65.95 ,27.98 ,72,58.21 ,1,18
9912,1,2,1,18,Strategic,72.74 ,53.69 ,79.17 ,53.57 ,80,66.55 ,1,20
9912,1,2,1,20,Strategic,86.79 ,63.10 ,100.00 ,52.38 ,88,66.79 ,1,22
9912,1,2,2,4,Strategic,5.12 ,9.64 ,50.00 ,0.00 ,20,7.02 ,1,5
9912,1,2,2,6,Strategic,2.14 ,1.19 ,49.76 ,0.00 ,32,7.98 ,1,8
9912,1,2,2,8,Strategic,21.79 ,3.57 ,58.45 ,5.00 ,40,12.50 ,1,10
9912,1,2,2,10,Strategic,65.95 ,11.19 ,59.52 ,38.69 ,48,47.50 ,1,12
9912,1,2,2,12,Strategic,49.52 ,29.40 ,54.17 ,11.90 ,56,51.90 ,1,14
9912,1,2,2,14,Strategic,49.88 ,6.79 ,57.86 ,0.00 ,64,49.52 ,1,16
9912,1,2,2,16,Strategic,55.36 ,55.60 ,79.52 ,29.40 ,72,63.69 ,1,18
9912,1,2,2,18,Strategic,69.88 ,51.07 ,80.60 ,49.76 ,80,70.24 ,1,20
9912,1,2,2,20,Strategic,73.93 ,74.64 ,100.00 ,49.40 ,88,73.45 ,1,20
9912,1,2,3,4,Strategic,22.02 ,0.00 ,34.29 ,0.00 ,24,7.26 ,1,4
9912,1,2,3,6,Strategic,20.60 ,15.95 ,47.50 ,0.00 ,32,17.50 ,1,6
9912,1,2,3,8,Strategic,40.95 ,31.79 ,52.74 ,13.81 ,40,14.64 ,1,8
9912,1,2,3,10,Strategic,50.24 ,20.71 ,58.21 ,20.95 ,48,41.19 ,1,10
9912,1,2,3,12,Strategic,40.83 ,31.19 ,62.14 ,0.00 ,56,46.19 ,1,12
9912,1,2,3,14,Strategic,53.10 ,52.98 ,71.07 ,48.21 ,64,52.02 ,1,14
9912,1,2,3,16,Strategic,59.52 ,41.55 ,63.93 ,28.21 ,72,51.43 ,1,16
9912,1,2,3,18,Strategic,50.36 ,0.00 ,72.98 ,0.00 ,80,52.86 ,1,20
9912,1,2,3,20,Strategic,79.76 ,68.33 ,100.00 ,52.14 ,88,61.79 ,1,20
9914,1,1,1,4,Altruistic,41.67 ,66.19 ,45.12 ,60.71 ,8,74.17 ,0,5
9914,1,1,1,6,Altruistic,59.17 ,41.19 ,24.52 ,53.57 ,0,62.74 ,0,9
9914,1,1,1,8,Altruistic,47.62 ,60.24 ,74.76 ,72.86 ,44,55.24 ,1,4
9914,1,1,1,10,Altruistic,68.21 ,88.10 ,62.86 ,69.40 ,12,76.67 ,0,5
9914,1,1,1,12,Altruistic,73.81 ,62.50 ,34.40 ,69.05 ,4,88.69 ,0,6
9914,1,1,1,14,Altruistic,73.57 ,60.83 ,61.43 ,58.93 ,8,78.93 ,0,6
9914,1,1,1,16,Altruistic,78.69 ,53.69 ,55.60 ,79.17 ,4,70.48 ,0,10
9914,1,1,1,18,Altruistic,80.12 ,73.93 ,50.12 ,85.83 ,52,70.60 ,0,6
9914,1,1,1,20,Altruistic,70.83 ,72.38 ,60.00 ,86.43 ,12,75.83 ,0,10
9914,1,1,2,4,Altruistic,72.50 ,56.43 ,45.24 ,60.48 ,0,61.67 ,0,5
9914,1,1,2,6,Altruistic,78.69 ,82.62 ,55.95 ,53.93 ,8,70.12 ,0,5
9914,1,1,2,8,Altruistic,75.00 ,64.05 ,36.31 ,69.76 ,4,73.81 ,0,4
9914,1,1,2,10,Altruistic,74.29 ,86.07 ,63.57 ,60.48 ,16,62.50 ,0,10
9914,1,1,2,12,Altruistic,68.93 ,62.98 ,42.26 ,59.52 ,16,59.05 ,0,10
9914,1,1,2,14,Altruistic,89.52 ,71.43 ,28.10 ,80.12 ,4,80.95 ,0,10
9914,1,1,2,16,Altruistic,86.67 ,61.43 ,61.07 ,58.21 ,16,86.90 ,0,4
9914,1,1,2,18,Altruistic,90.12 ,67.62 ,20.12 ,67.02 ,12,79.17 ,0,6
9914,1,1,2,20,Altruistic,60.24 ,60.83 ,81.79 ,90.71 ,20,80.12 ,0,4
9914,1,1,3,4,Altruistic,44.52 ,71.31 ,35.95 ,54.88 ,4,71.07 ,1,2
9914,1,1,3,6,Altruistic,84.52 ,63.21 ,44.88 ,55.36 ,0,69.76 ,0,9
9914,1,1,3,8,Altruistic,76.90 ,66.90 ,68.57 ,79.40 ,28,80.60 ,0,7
9914,1,1,3,10,Altruistic,95.48 ,85.48 ,66.43 ,69.17 ,8,71.07 ,1,10
9914,1,1,3,12,Altruistic,87.38 ,63.10 ,79.40 ,60.95 ,36,80.12 ,0,6
9914,1,1,3,14,Altruistic,85.36 ,69.88 ,51.19 ,66.19 ,16,73.69 ,0,1
9914,1,1,3,16,Altruistic,86.55 ,84.76 ,65.83 ,73.10 ,4,91.19 ,1,5
9914,1,1,3,18,Altruistic,69.40 ,69.88 ,82.14 ,82.02 ,16,90.12 ,0,2
9914,1,1,3,20,Altruistic,90.24 ,79.64 ,80.71 ,77.50 ,12,91.67 ,1,8
9914,1,2,1,4,Altruistic,38.93 ,58.10 ,34.05 ,49.76 ,0,66.43 ,0,1
9914,1,2,1,6,Altruistic,66.90 ,58.81 ,62.02 ,60.36 ,0,66.90 ,1,3
9914,1,2,1,8,Altruistic,52.86 ,33.10 ,35.00 ,77.14 ,12,60.36 ,0,0
9914,1,2,1,10,Altruistic,49.76 ,41.55 ,37.86 ,60.12 ,16,58.10 ,0,4
9914,1,2,1,12,Altruistic,77.50 ,60.60 ,36.07 ,70.00 ,0,58.69 ,0,2
9914,1,2,1,14,Altruistic,63.57 ,89.52 ,59.88 ,68.33 ,0,83.10 ,0,3
9914,1,2,1,16,Altruistic,64.64 ,74.05 ,32.50 ,73.69 ,0,78.33 ,0,4
9914,1,2,1,18,Altruistic,90.48 ,72.98 ,69.17 ,72.38 ,0,76.43 ,0,5
9914,1,2,1,20,Altruistic,100.00 ,88.69 ,25.71 ,98.69 ,12,76.43 ,0,7
9914,1,2,2,4,Altruistic,78.45 ,61.67 ,63.57 ,86.79 ,0,34.05 ,0,0
9914,1,2,2,6,Altruistic,58.69 ,64.29 ,58.81 ,65.83 ,8,66.79 ,0,5
9914,1,2,2,8,Altruistic,48.81 ,47.86 ,32.14 ,60.36 ,8,46.79 ,0,4
9914,1,2,2,10,Altruistic,67.14 ,76.31 ,14.05 ,73.57 ,0,77.62 ,0,10
9914,1,2,2,12,Altruistic,62.86 ,65.95 ,43.45 ,70.71 ,20,83.93 ,0,4
9914,1,2,2,14,Altruistic,60.12 ,71.67 ,36.31 ,70.00 ,0,60.48 ,0,12
9914,1,2,2,16,Altruistic,84.29 ,58.21 ,32.74 ,71.79 ,0,48.93 ,0,4
9914,1,2,2,18,Altruistic,63.69 ,64.64 ,27.98 ,61.07 ,4,90.36 ,0,6
9914,1,2,2,20,Altruistic,73.21 ,57.62 ,59.64 ,66.79 ,0,100.00 ,0,8
9914,1,2,3,4,Altruistic,49.17 ,53.69 ,35.95 ,55.24 ,0,45.71 ,0,5
9914,1,2,3,6,Altruistic,69.76 ,43.21 ,37.26 ,49.29 ,0,29.88 ,0,7
9914,1,2,3,8,Altruistic,66.43 ,56.19 ,34.76 ,59.64 ,4,69.88 ,0,2
9914,1,2,3,10,Altruistic,59.64 ,79.05 ,80.71 ,80.36 ,20,61.67 ,0,1
9914,1,2,3,12,Altruistic,52.14 ,78.69 ,78.93 ,61.67 ,0,79.17 ,0,4
9914,1,2,3,14,Altruistic,86.67 ,73.81 ,62.26 ,81.90 ,0,86.19 ,0,2
9914,1,2,3,16,Altruistic,66.90 ,63.69 ,14.29 ,65.24 ,0,84.29 ,0,2
9914,1,2,3,18,Altruistic,46.07 ,43.57 ,49.40 ,79.40 ,0,55.60 ,0,5
9914,1,2,3,20,Altruistic,93.69 ,85.95 ,65.83 ,100.00 ,0,95.71 ,0,6
9914,1,1,1,4,Strategic,42.38 ,54.05 ,55.71 ,33.33 ,48,57.38 ,0,5
9914,1,1,1,6,Strategic,36.67 ,53.21 ,50.95 ,23.81 ,24,44.17 ,0,9
9914,1,1,1,8,Strategic,70.24 ,49.17 ,76.67 ,53.69 ,36,42.14 ,1,4
9914,1,1,1,10,Strategic,71.79 ,58.69 ,55.60 ,61.67 ,32,64.05 ,0,5
9914,1,1,1,12,Strategic,65.12 ,40.48 ,35.83 ,57.38 ,36,62.50 ,0,6
9914,1,1,1,14,Strategic,87.86 ,80.00 ,40.60 ,57.38 ,40,51.19 ,0,6
9914,1,1,1,16,Strategic,62.38 ,45.95 ,56.31 ,60.24 ,80,56.55 ,0,10
9914,1,1,1,18,Strategic,67.26 ,63.57 ,63.69 ,57.14 ,28,69.88 ,0,6
9914,1,1,1,20,Strategic,60.83 ,19.88 ,44.88 ,69.64 ,84,58.93 ,0,10
9914,1,1,2,4,Strategic,62.38 ,48.45 ,30.71 ,44.88 ,20,44.05 ,0,5
9914,1,1,2,6,Strategic,45.00 ,73.93 ,38.69 ,29.05 ,52,47.14 ,0,5
9914,1,1,2,8,Strategic,67.26 ,56.67 ,63.81 ,59.17 ,36,47.26 ,0,4
9914,1,1,2,10,Strategic,44.17 ,60.95 ,62.02 ,43.10 ,44,50.48 ,0,10
9914,1,1,2,12,Strategic,47.98 ,34.29 ,55.36 ,32.62 ,52,42.74 ,0,10
9914,1,1,2,14,Strategic,66.43 ,52.62 ,82.38 ,63.10 ,60,59.17 ,0,10
